"gene_symbol","t"
"VSIG10",-0.575228069279784
"LOC107985733",-0.575329567972009
"TBC1D10A",-0.57702669825933
"TRIM47",-0.577403443724662
"MOB3A",-0.577547531403938
"PARD6A",-0.578542913709268
"MTG1",-0.579124396381575
"ZNF283",-0.579183595285647
"PLPPR3",-0.579572454735892
"ZBTB26",-0.580008647374477
"LOC112268469",-0.581383789051108
"PIGBOS1",-0.583841040392604
"LOC107984747",-0.585053344115
"LOC105370027",-0.585637078338665
"GOLGA6L5P",-0.585765956622498
"ARHGAP23",-0.586896277478736
"EME2",-0.588629933864809
"DCAF4",-0.589455163726714
"LINC01410",-0.589930590132593
"ZNF681",-0.59078815488684
"MYLK2",-0.592337224837324
"PIGM",-0.592497810037978
"CCDC152",-0.592900181933963
"QARS1",-0.593297028658978
"NOTCH4",-0.59403980919831
"PITRM1",-0.594070327787456
"LOC107985201",-0.595609813075231
"H4C8",-0.595638897118388
"LOC105376139",-0.59627800320514
"CIDEC",-0.596760260123477
"AMPD2",-0.597042564079757
"LAMB3",-0.597160829014836
"LINC01428",-0.5984489999336
"WASHC2C",-0.598838304378907
"UQCRH",-0.598987434047951
"SEMA3G",-0.600025626564221
"WDR74",-0.60035233524507
"RIMOC1",-0.601008651136135
"ZNF169",-0.601157122881159
"PIGV",-0.601552122753385
"POP7",-0.602298676342246
"GAS2L3",-0.603145314060991
"LSM5",-0.60356729503546
"BRSK2",-0.603924180060003
"RBM24",-0.60412469378587
"SNORD38B",-0.60460728574448
"APEX2",-0.604966951522827
"LOC105376392",-0.605803410864603
"PFKFB2",-0.605847086722875
"GTF2IP12",-0.606720752006377
"MRPS24",-0.608857915069324
"MIR4680",-0.609378358537964
"STRN4",-0.609755242368804
"LOC101929240",-0.610867886712638
"LETM2",-0.611925198979027
"TEX56P",-0.612244437092272
"ZNF493",-0.612645462342453
"CCL19",-0.612678126019332
"METTL23",-0.613018881054911
"STT3A",-0.614645320849201
"ZBTB7A",-0.614715991465989
"ADGRE4P",-0.615094814637961
"RPL32P3",-0.616715168258156
"LOC105379395",-0.617123715820924
"SHKBP1",-0.619113406630595
"IMPDH2",-0.619470705980308
"PSMA7",-0.619798825238032
"ARHGEF5",-0.620486082314174
"FAM174A",-0.622732855019765
"LOC101928512",-0.623038470587433
"GXYLT2",-0.62414212355089
"ST3GAL2",-0.624957479818105
"SMAD1",-0.625141181618462
"LOC105374355",-0.626346961280615
"LIMS2",-0.626358307408847
"NBPF15",-0.62711970809509
"ZNF184",-0.62812414170528
"TMEM179B",-0.629792930854262
"FAM151A",-0.629864037064599
"TFDP2",-0.630081174121269
"AFAP1L1",-0.630107183786685
"PCDHGC4",-0.630406874175839
"RPSA",-0.630851194167988
"LOC105379382",-0.631249285710517
"ATP6V1FNB",-0.631555236824549
"DNAI3",-0.631571539097747
"GABPB1-AS1",-0.634078527107475
"C12orf4",-0.635384487515008
"VNN1",-0.636312118754541
"RTL8A",-0.638020623420859
"AMIGO1",-0.640199259416787
"NRAV",-0.640497328682103
"GOLGA1",-0.641113260924234
"MYL12B",-0.641620827829523
"EEF1B2",-0.641716907230613
"LOC105369161",-0.641744738422263
"GALNT7",-0.642588561083618
"TIMM50",-0.642623005653211
"WBP2",-0.642916884129428
"ZNF222",-0.642965209413566
"USP32P2",-0.643981792827626
"LIN9",-0.644824634102429
"LOC107984984",-0.645090837647309
"FAM81B",-0.645760493074153
"TSPEAR-AS2",-0.646539066250056
"LOC105374942",-0.647211407446134
"LOC100288162",-0.647235748520713
"ZC3H10",-0.647310475122136
"PTPRS",-0.647738230746311
"TRMT13",-0.647836842624155
"HMGA1",-0.6485526715351
"CDKN2AIP",-0.649069038757591
"DMTF1",-0.649083846130196
"MIPEP",-0.649117892923841
"POMGNT2",-0.649868721096785
"PREPL",-0.650437513321965
"USP6",-0.650540868048528
"GAS7",-0.650641765685732
"SMARCA5",-0.650803940574894
"BRI3BP",-0.650890293555487
"EWSR1",-0.651267862041177
"PHAF1",-0.652919010074673
"DOCK8",-0.653650641172647
"RAB41",-0.653906740578686
"POM121C",-0.655873228427762
"RGS19",-0.656105825240867
"LOC100289511",-0.657583576029553
"CSNK2A2",-0.657763097200781
"VNN2",-0.658194402467567
"LOC105378221",-0.658293146655018
"TMEM88",-0.658799744279472
"SEC22B3P",-0.659561809468987
"GIMAP2",-0.659826688516935
"CCDC92",-0.660438383770395
"LOC101929128",-0.663391206721585
"FLVCR1",-0.663647365889616
"RASSF5",-0.664089778615583
"LOC101927603",-0.666574059978034
"LOC105373378",-0.666672555873005
"ZNF865",-0.667590643176678
"PAN2",-0.669431032981766
"DGKD",-0.669709115022355
"ZMYND19",-0.669813176090777
"DGAT2",-0.670733231010863
"LOC101929356",-0.672208667975005
"SPIN1",-0.67253984631268
"SANBR",-0.673927132103939
"URGCP-MRPS24",-0.674409663162136
"KRT8",-0.675279101259421
"TYW1B",-0.676531502081822
"SPATA22",-0.67740210879177
"CACNA1C-IT1",-0.678010486100084
"BTBD19",-0.678067656126227
"THAP2",-0.678428684589807
"EYA1",-0.678688589553145
"KMT5B",-0.678769303884278
"DCP1B",-0.679461673712701
"COG5",-0.67992027568371
"SEMA6A-AS1",-0.682012625607757
"MIR4697HG",-0.682088642505234
"ZNF136",-0.682205745726773
"GUSBP2",-0.682417864582045
"MIR3661",-0.683976670957678
"DDX55",-0.684304759138154
"FTL",-0.684343358675432
"CORO6",-0.685236824588924
"SFXN5",-0.685406085891878
"ZNF174",-0.68554580278419
"SRSF9",-0.685767284455066
"GCNT1",-0.685807197441762
"TRAC",-0.687126354452812
"MTTP",-0.687787066206824
"CYP1B1",-0.688112753465355
"LOC100506023",-0.688475449680528
"UNC50",-0.689066634209759
"H3C6",-0.689221940279048
"DNAAF1",-0.689621869810471
"DNAJA4",-0.689861773773303
"SP2-AS1",-0.690873051611814
"CRYZL2P",-0.692073087514884
"TMEM217",-0.693546961115146
"ABCB9",-0.694046974499536
"GPT",-0.69431777904365
"STX10",-0.695263836795106
"TEPSIN",-0.695334625837303
"ADAMTS12",-0.69542911692656
"CYTIP",-0.695560046864216
"LOC102723409",-0.6956999528548
"WDR77",-0.695973634522626
"LOC112268460",-0.696958284074337
"SH3PXD2A",-0.69810238183453
"PPP2R5B",-0.698271753645919
"TLE1",-0.69851601337987
"ST6GAL1",-0.69982725186728
"MIR9898",-0.700542210769056
"ABCG1",-0.700758484249046
"ARF4",-0.701756343178479
"SREBF2",-0.702605409887401
"UGDH-AS1",-0.703350890957586
"LOC107986904",-0.703542082837248
"PSMD3",-0.703604280045012
"NKX6-2",-0.704280625061886
"CLASP2",-0.704335803815214
"POGLUT3",-0.70496504438261
"LGALS12",-0.705553835150591
"CACNA1C-IT2",-0.706235514399568
"DLD",-0.706976922475707
"SPDYE5",-0.707269287829577
"COX5A",-0.707357695092422
"SNX32",-0.70840698966662
"MINDY3",-0.710404766677138
"AGBL3",-0.710416573976675
"LOC105374809",-0.712485433096677
"LOC101928589",-0.7125901920239
"SNORA8",-0.712877584637775
"IMP3",-0.713178844160325
"FAIM2",-0.713466222966311
"SNRK-AS1",-0.714418842384834
"BOLA2-SMG1P6",-0.714794816937137
"MIR7109",-0.71502062724198
"CHAF1A",-0.715147430441443
"NDUFS1",-0.715930143843222
"IRX4-AS1",-0.717275967178287
"PTMA",-0.717480340971489
"LOC105376447",-0.717513603979192
"COX3",-0.717649867331365
"DUSP18",-0.718028911424139
"PRSS45P",-0.719122139139723
"BTBD8",-0.720746101580398
"LOC101929823",-0.721943181353296
"PFN1",-0.722472286216627
"CDNF",-0.723266330282815
"ETV3",-0.723424791673641
"PMVK",-0.723647417367433
"LINC00960",-0.724233648888336
"MOCS3",-0.724405644463111
"MIR612",-0.725076564990409
"MRPL27",-0.72595860136611
"PRG2",-0.726580626240834
"LILRB4",-0.727205953833533
"HIVEP2",-0.728224903951618
"PELO",-0.728239939960604
"PLSCR3",-0.728326716389306
"AUH",-0.7285521079849
"RPS6KB2",-0.72962162367243
"FAM20C",-0.73305271765598
"DEPDC4",-0.733385950277233
"RAB38",-0.733447886119307
"SDHAP2",-0.733841109336332
"CASP2",-0.733965942897272
"SATB1",-0.734058862424782
"MED18",-0.734249340030993
"TRIM62",-0.73585092502022
"EMILIN2",-0.736512366452138
"ATP5PB",-0.736657483018968
"LOC107984247",-0.736953646309976
"VEGFD",-0.737826720683654
"ATM",-0.737945599674488
"OSBPL5",-0.738266738536214
"ELN",-0.738468467718333
"SMURF1",-0.739234836352236
"TRA2B",-0.740203396791878
"LMBR1L",-0.74120999375685
"PC",-0.742336202253801
"NUDT16-DT",-0.742890131324427
"DIABLO",-0.744009111770591
"MAD2L2",-0.744946921293848
"RPRD2",-0.74532951205346
"TIMM10B",-0.74536920967688
"MAP10",-0.747215171619529
"PLPPR2",-0.749462653912963
"ZNF419",-0.749912569934163
"LOC101929540",-0.750011792597403
"ID1",-0.751000507473861
"ZNF527",-0.752666064952632
"DOLPP1",-0.753175190202166
"TTC32",-0.753372149071205
"ORAI2",-0.754088427318797
"TXNL4A",-0.755147190794067
"HERC1",-0.755253548985007
"LOC105369151",-0.755294797456672
"LINC01409",-0.75666630925981
"ZNF737",-0.75698951644525
"SPRY1",-0.757001820605293
"LOC107986462",-0.757231074900746
"LOC105372698",-0.757788487228597
"ZSWIM7",-0.75805540945078
"KMT2B",-0.758256213147273
"BTG2",-0.758355006754531
"RAG1",-0.759927062122841
"KEAP1",-0.760138508972157
"LOC105371452",-0.760807593181388
"FLG",-0.761980762223692
"LOC105371768",-0.762485138862848
"ADAR",-0.763345428448474
"GRAMD4",-0.763667367360646
"LIMCH1",-0.764048035640058
"SDCBP2-AS1",-0.765645422202372
"SLC10A6",-0.766457756945023
"PPP6R1",-0.766575924610818
"RELT",-0.767097805101349
"LOC107985988",-0.767768553383739
"MARK4",-0.76851022297875
"GRK2",-0.768587489318612
"UTP6",-0.770393735923059
"DYSF",-0.770751318724068
"FAM50A",-0.771493988885276
"TPH1",-0.77171289992815
"CYP2U1-AS1",-0.772222068781085
"EMC2",-0.772612385785783
"KIFC2",-0.773104093910842
"COL5A3",-0.773195072319863
"MEIS3",-0.773643388433768
"NDUFAF1",-0.774582201810822
"GTF2I",-0.77528388831282
"AAR2",-0.776200563394773
"SEPTIN7P11",-0.776604534683274
"AURKAP1",-0.776618378630574
